idlojista,idsku,lojista,cluster,mundo,idcompra,qtd_sku,qtd_pedidos_colocados,qtd_itens_colocados,qtd_itens_aprovados,qtd_pedidos_aprovados,valorcolocado,valoraprovado,taxa_aprovacao
30976,14231086,10Estrela,AAA,Móveis,227414908,11,11,11,7,7,3450.4600,2172.9800,0.62976531
30976,14944332,10Estrela,AAA,Móveis,227481472,1,1,1,0,0,640.1100,0.0000,0E-8
30976,1502962014,10Estrela,AAA,Móveis,227384346,2,2,2,2,2,666.8000,666.8000,1.00000000
30976,1504005243,10Estrela,AAA,Móveis,227692550,1,1,1,0,0,314.9000,0.0000,0E-8
30976,1504006049,10Estrela,AAA,Móveis,227320270,2,2,2,1,1,181.3000,91.4900,0.50463320
30976,1504106936,10Estrela,AAA,Móveis,228533670,18,17,18,12,11,4240.1700,2843.1500,0.67052736
30976,1504419070,10Estrela,AAA,Móveis,225791276,3,3,3,2,2,379.6200,250.0100,0.65857963
10138,14213704,MegaMamute,AAA,Tecnologia,228923069,1,1,1,0,0,2065.3000,0.0000,0E-8
10138,1504348229,MegaMamute,AAA,Tecnologia,228856157,1,1,1,1,1,887.6100,887.6100,1.00000000
10138,1504643470,MegaMamute,AAA,Tecnologia,229534526,8,8,8,4,4,1905.8400,912.4200,0.47874953
10138,1504662932,MegaMamute,AAA,Tecnologia,228308761,8,8,8,4,4,12215.0400,6069.4800,0.49688581
30976,21709,10Estrela,AAA,Móveis,228488050,8,4,8,8,4,959.3000,959.3000,1.00000000
30976,4444144,10Estrela,AAA,Móveis,227087633,4,4,4,3,3,776.3300,569.7900,0.73395334
30976,7325644,10Estrela,AAA,Móveis,226122568,1,1,1,1,1,122.1200,122.1200,1.00000000
30976,9675504,10Estrela,AAA,Móveis,225721601,5,5,5,5,5,1440.6200,1440.6200,1.00000000
30976,13147374,10Estrela,AAA,Móveis,227178525,1,1,1,1,1,54.9400,54.9400,1.00000000
30976,13164539,10Estrela,AAA,Móveis,228219915,1,1,1,1,1,490.9000,490.9000,1.00000000
30976,13798989,10Estrela,AAA,Móveis,226950812,2,2,2,1,1,1745.1500,864.9000,0.49560210
30976,1501701487,10Estrela,AAA,Móveis,226520252,1,1,1,1,1,230.2900,230.2900,1.00000000
10138,55002782,MegaMamute,AAA,Tecnologia,226089267,8,7,8,4,3,10662.9600,5331.3100,0.49998406
10138,1504304887,MegaMamute,AAA,Tecnologia,228889887,1,1,1,1,1,627.6300,627.6300,1.00000000
30976,1597323,10Estrela,AAA,Móveis,226611398,1,1,1,1,1,336.5200,336.5200,1.00000000
30976,2865093,10Estrela,AAA,Móveis,229680343,5,5,5,4,4,389.0000,239.5900,0.61591260
30976,5260985,10Estrela,AAA,Móveis,228501737,1,1,1,0,0,1404.9000,0.0000,0E-8
30976,11514551,10Estrela,AAA,Móveis,225778266,1,1,1,1,1,427.4200,427.4200,1.00000000
30976,12145856,10Estrela,AAA,Móveis,227147448,1,1,1,1,1,130.8100,130.8100,1.00000000
30976,12615926,10Estrela,AAA,Móveis,226263641,1,1,1,1,1,98.9000,98.9000,1.00000000
30976,13293543,10Estrela,AAA,Móveis,225783671,4,4,4,1,1,446.8200,109.4500,0.24495323
30976,14009580,10Estrela,AAA,Móveis,228461892,35,34,35,27,26,4539.6300,3473.5600,0.76516368
30976,14901005,10Estrela,AAA,Móveis,226788102,1,1,1,1,1,233.5900,233.5900,1.00000000
30976,1500411672,10Estrela,AAA,Móveis,227229285,1,1,1,1,1,167.8000,167.8000,1.00000000
30976,1500509498,10Estrela,AAA,Móveis,227478472,1,1,1,1,1,193.1900,193.1900,1.00000000
30976,1503276646,10Estrela,AAA,Móveis,228302546,1,1,1,1,1,132.2300,132.2300,1.00000000
30976,1504145941,10Estrela,AAA,Móveis,225969030,4,4,4,4,4,469.7900,469.7900,1.00000000
10138,11740312,MegaMamute,AAA,Tecnologia,229245382,17,16,17,10,9,2691.1200,1566.3400,0.58204019
10138,12009291,MegaMamute,AAA,Tecnologia,225848230,3,3,3,2,2,3183.7200,2145.2100,0.67380611
10138,1504643078,MegaMamute,AAA,Tecnologia,229399166,3,3,3,3,3,610.4900,610.4900,1.00000000
30976,25536,10Estrela,AAA,Móveis,227954134,15,14,15,7,7,993.8800,383.8800,0.38624381
30976,452871,10Estrela,AAA,Móveis,228185475,1,1,1,1,1,130.2400,130.2400,1.00000000
30976,3973029,10Estrela,AAA,Móveis,226859986,1,1,1,1,1,330.0800,330.0800,1.00000000
30976,1500411627,10Estrela,AAA,Móveis,226540125,1,1,1,1,1,69.5200,69.5200,1.00000000
30976,1502924829,10Estrela,AAA,Móveis,227506126,2,2,2,1,1,912.9100,458.2800,0.50199910
30976,5652093,10Estrela,AAA,Móveis,225835278,1,1,1,1,1,186.9000,186.9000,1.00000000
30976,10393182,10Estrela,AAA,Móveis,228379486,1,1,1,1,1,115.4400,115.4400,1.00000000
30976,12564339,10Estrela,AAA,Móveis,228729047,4,4,4,2,2,337.6300,163.2000,0.48336937
30976,13744119,10Estrela,AAA,Móveis,227794861,2,2,2,1,1,89.3100,44.0200,0.49288993
30976,14998397,10Estrela,AAA,Móveis,225566705,1,1,1,1,1,100.4200,100.4200,1.00000000
30976,1500631941,10Estrela,AAA,Móveis,229590676,1,1,1,1,1,162.1300,162.1300,1.00000000
30976,1500632011,10Estrela,AAA,Móveis,227098586,2,2,2,2,2,674.0500,674.0500,1.00000000
30976,1503640699,10Estrela,AAA,Móveis,225659469,2,2,2,1,1,519.5200,289.6300,0.55749538
10138,11953360,MegaMamute,AAA,Tecnologia,229202487,1,1,1,1,1,1382.1200,1382.1200,1.00000000
10138,1501899317,MegaMamute,AAA,Tecnologia,229490805,5,5,5,4,4,1562.6200,1256.2100,0.80391266
10138,1503623032,MegaMamute,AAA,Tecnologia,227596678,277,265,277,145,139,366297.7400,191883.4000,0.52384544
30976,7146570,10Estrela,AAA,Móveis,226884736,1,1,1,1,1,1245.2900,1245.2900,1.00000000
30976,7178630,10Estrela,AAA,Móveis,225708220,1,1,1,1,1,266.1400,266.1400,1.00000000
30976,8331205,10Estrela,AAA,Móveis,226642508,5,5,5,5,5,373.2100,373.2100,1.00000000
30976,9267533,10Estrela,AAA,Móveis,227508719,8,8,8,7,7,2166.0900,1920.6900,0.88670831
30976,10683890,10Estrela,AAA,Móveis,226622064,1,1,1,1,1,36.5000,36.5000,1.00000000
30976,12743586,10Estrela,AAA,Móveis,227333333,2,2,2,2,2,195.2200,195.2200,1.00000000
30976,13288199,10Estrela,AAA,Móveis,229646943,1,1,1,1,1,426.9000,426.9000,1.00000000
30976,13351170,10Estrela,AAA,Móveis,227622846,1,1,1,1,1,105.3100,105.3100,1.00000000
30976,14945146,10Estrela,AAA,Móveis,229472254,1,1,1,0,0,174.8800,0.0000,0E-8
30976,14983687,10Estrela,AAA,Móveis,228045192,1,1,1,1,1,2519.0900,2519.0900,1.00000000
30976,1500071511,10Estrela,AAA,Móveis,229104915,3,3,3,2,2,3330.8500,2216.0300,0.66530465
30976,1500409917,10Estrela,AAA,Móveis,226271858,1,1,1,1,1,70.6500,70.6500,1.00000000
30976,1501547991,10Estrela,AAA,Móveis,228211196,1,1,1,1,1,500.9000,500.9000,1.00000000
30976,1504088460,10Estrela,AAA,Móveis,228296921,2,2,2,0,0,1208.9100,0.0000,0E-8
30976,1504277139,10Estrela,AAA,Móveis,226345599,1,1,1,1,1,388.8600,388.8600,1.00000000
10138,14213716,MegaMamute,AAA,Tecnologia,227313092,188,186,188,126,125,85556.2700,56751.4300,0.66332286
10138,50005231,MegaMamute,AAA,Tecnologia,226777331,162,157,162,94,91,204269.1400,118075.8500,0.57804057
10138,1504722319,MegaMamute,AAA,Tecnologia,229580595,3,3,3,1,1,5087.4000,1684.4500,0.33110233
30976,238554,10Estrela,AAA,Móveis,226272015,1,1,1,0,0,210.0500,0.0000,0E-8
30976,3062093,10Estrela,AAA,Móveis,226828083,1,1,1,1,1,64.8100,64.8100,1.00000000
30976,11537282,10Estrela,AAA,Móveis,227488621,2,2,2,1,1,894.2500,462.9000,0.51764048
30976,12702192,10Estrela,AAA,Móveis,226018452,1,1,1,1,1,971.5700,971.5700,1.00000000
30976,12761054,10Estrela,AAA,Móveis,225740119,1,1,1,1,1,71.6300,71.6300,1.00000000
30976,12833320,10Estrela,AAA,Móveis,226911389,1,1,1,1,1,267.6500,267.6500,1.00000000
30976,13420640,10Estrela,AAA,Móveis,226662710,66,61,66,39,39,23293.2100,13724.5300,0.58920733
30976,15062256,10Estrela,AAA,Móveis,229080636,8,8,8,6,6,998.0200,761.9200,0.76343159
30976,1501500640,10Estrela,AAA,Móveis,225350277,1,1,1,1,1,210.8100,210.8100,1.00000000
30976,1501709515,10Estrela,AAA,Móveis,229663591,1,1,1,1,1,187.1200,187.1200,1.00000000
10138,15114749,MegaMamute,AAA,Tecnologia,228440836,2,1,2,0,0,985.0600,0.0000,0E-8
30976,2233473,10Estrela,AAA,Móveis,225779138,31,29,31,26,24,3230.8900,2704.4800,0.83706966
30976,11692267,10Estrela,AAA,Móveis,228438277,1,1,1,1,1,143.3300,143.3300,1.00000000
30976,12108424,10Estrela,AAA,Móveis,229527768,1,1,1,1,1,149.9000,149.9000,1.00000000
30976,13436332,10Estrela,AAA,Móveis,227707745,2,1,2,2,1,307.6800,307.6800,1.00000000
30976,15143929,10Estrela,AAA,Móveis,228823213,3,3,3,2,2,452.3600,300.7000,0.66473605
30976,1501152459,10Estrela,AAA,Móveis,226477372,1,1,1,1,1,62.5000,62.5000,1.00000000
30976,1503354646,10Estrela,AAA,Móveis,227324410,1,1,1,0,0,892.1200,0.0000,0E-8
30976,1504419108,10Estrela,AAA,Móveis,226779267,5,5,5,3,3,469.9600,281.0900,0.59811473
30976,1504666057,10Estrela,AAA,Móveis,228442327,3,3,3,2,2,506.4300,325.5000,0.64273444
10138,1500206376,MegaMamute,AAA,Tecnologia,228184405,26,26,26,22,22,9068.7000,7660.2800,0.84469439
10138,1503582484,MegaMamute,AAA,Tecnologia,227294764,26,25,26,21,20,44880.0500,36294.3000,0.80869562
30976,2532344,10Estrela,AAA,Móveis,226511571,4,4,4,3,3,7039.2000,5214.3000,0.74075179
30976,7096965,10Estrela,AAA,Móveis,229313215,2,1,2,2,1,56.8000,56.8000,1.00000000
30976,7939264,10Estrela,AAA,Móveis,226456836,1,1,1,1,1,60.6000,60.6000,1.00000000
30976,9267222,10Estrela,AAA,Móveis,225935187,2,2,2,2,2,706.5100,706.5100,1.00000000
30976,9378625,10Estrela,AAA,Móveis,229477187,1,1,1,1,1,1209.9000,1209.9000,1.00000000
30976,10622609,10Estrela,AAA,Móveis,228380995,5,5,5,5,5,489.6100,489.6100,1.00000000
30976,12758397,10Estrela,AAA,Móveis,225410107,3,3,3,2,2,2125.1400,1432.5100,0.67407794
30976,13192919,10Estrela,AAA,Móveis,226762171,5,5,5,3,3,3069.6800,1848.0600,0.60203669
30976,1502738385,10Estrela,AAA,Móveis,228319865,1,1,1,0,0,266.9000,0.0000,0E-8
30976,1503641730,10Estrela,AAA,Móveis,225736629,6,6,6,6,6,1497.0400,1497.0400,1.00000000
10138,1504071861,MegaMamute,AAA,Tecnologia,228024392,5,4,5,5,4,16058.8900,16058.8900,1.00000000
30976,3759077,10Estrela,AAA,Móveis,225988944,1,1,1,1,1,205.0100,205.0100,1.00000000
30976,4640388,10Estrela,AAA,Móveis,225726582,1,1,1,1,1,463.4800,463.4800,1.00000000
30976,6294491,10Estrela,AAA,Móveis,227337490,1,1,1,1,1,437.4200,437.4200,1.00000000
30976,7146734,10Estrela,AAA,Móveis,225446286,1,1,1,1,1,59.5600,59.5600,1.00000000
30976,8018455,10Estrela,AAA,Móveis,225641604,2,2,2,1,1,339.3800,169.2400,0.49867405
30976,10378800,10Estrela,AAA,Móveis,229411668,1,1,1,1,1,366.2000,366.2000,1.00000000
30976,11477120,10Estrela,AAA,Móveis,228512349,1,1,1,1,1,83.6800,83.6800,1.00000000
30976,12620399,10Estrela,AAA,Móveis,225526393,3,2,3,3,2,331.3500,331.3500,1.00000000
30976,12627063,10Estrela,AAA,Móveis,227325456,10,5,10,10,5,376.2200,376.2200,1.00000000
30976,12701641,10Estrela,AAA,Móveis,228186478,1,1,1,1,1,1078.5900,1078.5900,1.00000000
30976,13176998,10Estrela,AAA,Móveis,226336012,30,28,30,20,19,5314.8900,3566.0900,0.67096215
30976,14222141,10Estrela,AAA,Móveis,225537542,1,1,1,1,1,74.6100,74.6100,1.00000000
30976,1500412104,10Estrela,AAA,Móveis,225605756,2,2,2,1,1,3409.3200,1705.8000,0.50033438
30976,1500542161,10Estrela,AAA,Móveis,225652304,3,3,3,3,3,365.5300,365.5300,1.00000000
30976,1501054319,10Estrela,AAA,Móveis,226119888,1,1,1,0,0,463.7600,0.0000,0E-8
30976,1502288430,10Estrela,AAA,Móveis,229588869,1,1,1,1,1,129.2900,129.2900,1.00000000
30976,1503276151,10Estrela,AAA,Móveis,227072344,2,1,2,2,1,533.5000,533.5000,1.00000000
30976,2335977,10Estrela,AAA,Móveis,228834022,2,2,2,1,1,630.9700,316.8200,0.50211579
30976,5700031,10Estrela,AAA,Móveis,225482912,2,2,2,2,2,686.3300,686.3300,1.00000000
30976,11974986,10Estrela,AAA,Móveis,228754420,1,1,1,1,1,1043.0000,1043.0000,1.00000000
30976,12031475,10Estrela,AAA,Móveis,226766259,2,2,2,2,2,1354.2100,1354.2100,1.00000000
30976,12450863,10Estrela,AAA,Móveis,227764337,2,2,2,1,1,329.4900,162.5900,0.49345959
30976,12807913,10Estrela,AAA,Móveis,226323299,4,4,4,4,4,2051.0300,2051.0300,1.00000000
30976,1504196978,10Estrela,AAA,Móveis,229298021,1,1,1,1,1,429.9200,429.9200,1.00000000
10138,15373416,MegaMamute,AAA,Tecnologia,229165868,4,4,4,3,3,4605.3100,3464.9200,0.75237498
30976,22271,10Estrela,AAA,Móveis,228049633,2,2,2,2,2,204.2600,204.2600,1.00000000
30976,70214,10Estrela,AAA,Móveis,228125031,1,1,1,1,1,745.4500,745.4500,1.00000000
30976,8169648,10Estrela,AAA,Móveis,226027967,1,1,1,1,1,326.9000,326.9000,1.00000000
30976,9391356,10Estrela,AAA,Móveis,226763645,1,1,1,1,1,4503.6700,4503.6700,1.00000000
30976,10873307,10Estrela,AAA,Móveis,229288504,1,1,1,1,1,340.8500,340.8500,1.00000000
30976,13147711,10Estrela,AAA,Móveis,227498162,1,1,1,0,0,54.2800,0.0000,0E-8
30976,14946464,10Estrela,AAA,Móveis,225868360,3,1,3,3,1,1845.0300,1845.0300,1.00000000
30976,15256392,10Estrela,AAA,Móveis,226595012,2,2,2,2,2,4284.1100,4284.1100,1.00000000
30976,1500997418,10Estrela,AAA,Móveis,226363725,2,2,2,2,2,962.8200,962.8200,1.00000000
30976,1501575002,10Estrela,AAA,Móveis,229681617,1,1,1,1,1,198.7600,198.7600,1.00000000
30976,1502014668,10Estrela,AAA,Móveis,227263127,5,5,5,4,4,2789.4300,2230.0600,0.79946799
30976,1502806356,10Estrela,AAA,Móveis,228799425,1,1,1,0,0,724.9000,0.0000,0E-8
10138,14817457,MegaMamute,AAA,Tecnologia,226319237,4,4,4,4,4,3953.0600,3953.0600,1.00000000
10138,14981571,MegaMamute,AAA,Tecnologia,228927107,15,15,15,12,12,18626.8800,14788.3200,0.79392362
10138,1504642897,MegaMamute,AAA,Tecnologia,229187658,6,6,6,5,5,10141.0300,8465.0900,0.83473671
30976,6831543,10Estrela,AAA,Móveis,228166055,1,1,1,0,0,110.0500,0.0000,0E-8
30976,8782369,10Estrela,AAA,Móveis,227792552,4,4,4,4,4,870.8900,870.8900,1.00000000
30976,11777640,10Estrela,AAA,Móveis,228498939,18,18,18,14,14,30243.4300,23755.2500,0.78546812
30976,13479788,10Estrela,AAA,Móveis,229343230,1,1,1,1,1,1334.8200,1334.8200,1.00000000
30976,14178816,10Estrela,AAA,Móveis,228379155,4,4,4,4,4,2206.3600,2206.3600,1.00000000
30976,14212954,10Estrela,AAA,Móveis,226048598,1,1,1,1,1,467.0000,467.0000,1.00000000
30976,1500816317,10Estrela,AAA,Móveis,228497352,1,1,1,1,1,336.1300,336.1300,1.00000000
30976,1500820105,10Estrela,AAA,Móveis,225661543,1,1,1,1,1,522.6800,522.6800,1.00000000
30976,1500971579,10Estrela,AAA,Móveis,227787079,1,1,1,1,1,91.9000,91.9000,1.00000000
30976,1502738263,10Estrela,AAA,Móveis,228515172,2,2,2,0,0,1711.6700,0.0000,0E-8
30976,1502808882,10Estrela,AAA,Móveis,228117708,1,1,1,1,1,2176.7300,2176.7300,1.00000000
10138,12171983,MegaMamute,AAA,Tecnologia,226818454,17,17,17,12,12,12374.8500,8732.1600,0.70563764
10138,12549657,MegaMamute,AAA,Tecnologia,225896195,9,9,9,6,6,9484.9300,6370.6100,0.67165598
10138,1500451956,MegaMamute,AAA,Tecnologia,229681625,22,22,22,17,17,9110.9300,7041.7000,0.77288488
10138,1501494690,MegaMamute,AAA,Tecnologia,228426965,3,3,3,1,1,4576.7900,1531.7100,0.33466906
30976,195403,10Estrela,AAA,Móveis,227827349,1,1,1,1,1,431.7000,431.7000,1.00000000
30976,5190189,10Estrela,AAA,Móveis,225391208,1,1,1,1,1,352.7100,352.7100,1.00000000
30976,5261556,10Estrela,AAA,Móveis,229377263,7,7,7,7,7,532.2700,532.2700,1.00000000
30976,7627409,10Estrela,AAA,Móveis,228425519,1,1,1,1,1,338.5900,338.5900,1.00000000
30976,14244675,10Estrela,AAA,Móveis,227474855,9,9,9,6,6,1528.5600,1005.5500,0.65784137
30976,14946449,10Estrela,AAA,Móveis,226571324,1,1,1,1,1,410.9000,410.9000,1.00000000
30976,1500409906,10Estrela,AAA,Móveis,227817234,1,1,1,1,1,1432.0100,1432.0100,1.00000000
30976,1504623481,10Estrela,AAA,Móveis,227604793,1,1,1,0,0,665.2900,0.0000,0E-8
10138,13647355,MegaMamute,AAA,Tecnologia,225376313,4,4,4,3,3,2518.7200,1870.5500,0.74265897
10138,15171097,MegaMamute,AAA,Tecnologia,225467650,1,1,1,0,0,1396.7700,0.0000,0E-8
30976,1602708,10Estrela,AAA,Móveis,228620768,1,1,1,1,1,102.5300,102.5300,1.00000000
30976,7326002,10Estrela,AAA,Móveis,225517004,1,1,1,0,0,119.5000,0.0000,0E-8
30976,10305913,10Estrela,AAA,Móveis,225800730,1,1,1,0,0,545.9000,0.0000,0E-8
30976,12575766,10Estrela,AAA,Móveis,225543396,2,2,2,2,2,286.1200,286.1200,1.00000000
30976,14944451,10Estrela,AAA,Móveis,227945115,1,1,1,1,1,636.0100,636.0100,1.00000000
30976,1500409928,10Estrela,AAA,Móveis,225937987,1,1,1,1,1,764.9100,764.9100,1.00000000
30976,1500424039,10Estrela,AAA,Móveis,225976284,1,1,1,1,1,885.5200,885.5200,1.00000000
30976,1501263139,10Estrela,AAA,Móveis,228424323,1,1,1,1,1,29.0500,29.0500,1.00000000
30976,1502721096,10Estrela,AAA,Móveis,226390376,1,1,1,1,1,58.0500,58.0500,1.00000000
30976,1504310348,10Estrela,AAA,Móveis,228027432,1,1,1,1,1,1758.3400,1758.3400,1.00000000
30976,1504816393,10Estrela,AAA,Móveis,229702534,1,1,1,1,1,113.5900,113.5900,1.00000000
10138,13912892,MegaMamute,AAA,Tecnologia,229195864,2,2,2,0,0,7805.7200,0.0000,0E-8
30976,37591,10Estrela,AAA,Móveis,226680288,1,1,1,1,1,148.8100,148.8100,1.00000000
30976,6265271,10Estrela,AAA,Móveis,226120776,2,2,2,1,1,1641.0600,820.5300,0.50000000
30976,7906889,10Estrela,AAA,Móveis,229410182,1,1,1,1,1,399.4300,399.4300,1.00000000
30976,9378076,10Estrela,AAA,Móveis,226907306,51,51,51,40,40,8321.9400,6537.3200,0.78555241
30976,9391608,10Estrela,AAA,Móveis,228138716,1,1,1,0,0,102.6900,0.0000,0E-8
30976,12699274,10Estrela,AAA,Móveis,226484093,4,3,4,2,1,628.4700,295.7200,0.47053956
30976,12912487,10Estrela,AAA,Móveis,226732374,1,1,1,1,1,495.6000,495.6000,1.00000000
30976,1500411701,10Estrela,AAA,Móveis,228578481,1,1,1,1,1,95.9000,95.9000,1.00000000
30976,1501571377,10Estrela,AAA,Móveis,225927393,2,2,2,2,2,231.1100,231.1100,1.00000000
30976,1503017208,10Estrela,AAA,Móveis,227982149,1,1,1,0,0,154.6900,0.0000,0E-8
30976,1503215531,10Estrela,AAA,Móveis,227705510,1,1,1,1,1,163.2700,163.2700,1.00000000
30976,1504145998,10Estrela,AAA,Móveis,226342183,5,5,5,5,5,700.9400,700.9400,1.00000000
30976,1504159383,10Estrela,AAA,Móveis,229444481,1,1,1,1,1,993.1800,993.1800,1.00000000
30976,17750,10Estrela,AAA,Móveis,228388695,1,1,1,1,1,175.9000,175.9000,1.00000000
30976,10377553,10Estrela,AAA,Móveis,228206148,2,2,2,0,0,1163.8000,0.0000,0E-8
30976,11749182,10Estrela,AAA,Móveis,225826820,1,1,1,1,1,871.2700,871.2700,1.00000000
30976,12962684,10Estrela,AAA,Móveis,228783770,3,3,3,3,3,963.5400,963.5400,1.00000000
30976,13463690,10Estrela,AAA,Móveis,229470434,2,2,2,2,2,77.7700,77.7700,1.00000000
30976,13816795,10Estrela,AAA,Móveis,225456876,2,2,2,2,2,1188.2900,1188.2900,1.00000000
30976,1500949030,10Estrela,AAA,Móveis,225474166,1,1,1,1,1,1046.8400,1046.8400,1.00000000
30976,1504450035,10Estrela,AAA,Móveis,227246944,4,2,4,4,2,759.1300,759.1300,1.00000000
10138,55004475,MegaMamute,AAA,Tecnologia,226082307,24,24,24,15,15,31842.4800,19899.1000,0.62492306
30976,4444137,10Estrela,AAA,Móveis,229058329,1,1,1,1,1,78.9000,78.9000,1.00000000
30976,8625537,10Estrela,AAA,Móveis,229396746,1,1,1,1,1,229.9000,229.9000,1.00000000
30976,10864533,10Estrela,AAA,Móveis,228715304,3,3,3,3,3,490.6800,490.6800,1.00000000
30976,11769473,10Estrela,AAA,Móveis,227207674,43,43,43,32,32,26432.6200,19559.4200,0.73997281
30976,1500865611,10Estrela,AAA,Móveis,225482573,3,3,3,2,2,2004.6300,1335.0900,0.66600320
30976,1504277127,10Estrela,AAA,Móveis,227194876,1,1,1,1,1,401.3300,401.3300,1.00000000
10138,14476774,MegaMamute,AAA,Tecnologia,225770403,7,6,7,6,5,5117.0800,4361.5500,0.85235134
10138,15112854,MegaMamute,AAA,Tecnologia,227710596,34,32,34,27,25,14724.8500,11673.5900,0.79278159
10138,1504643598,MegaMamute,AAA,Tecnologia,229307447,2,2,2,2,2,960.9100,960.9100,1.00000000
30976,6146328,10Estrela,AAA,Móveis,228844218,1,1,1,1,1,394.1600,394.1600,1.00000000
30976,8176548,10Estrela,AAA,Móveis,226475804,3,3,3,3,3,158.2500,158.2500,1.00000000
30976,9051161,10Estrela,AAA,Móveis,225502904,1,1,1,1,1,63.9000,63.9000,1.00000000
30976,12161271,10Estrela,AAA,Móveis,225831972,1,1,1,1,1,542.4200,542.4200,1.00000000
30976,1500071516,10Estrela,AAA,Móveis,225377022,1,1,1,1,1,1104.1200,1104.1200,1.00000000
30976,1503501006,10Estrela,AAA,Móveis,226370451,57,56,57,49,48,17820.6700,15288.8500,0.85792790
30976,1504096901,10Estrela,AAA,Móveis,225509347,1,1,1,1,1,836.5700,836.5700,1.00000000
30976,1504193202,10Estrela,AAA,Móveis,228304241,1,1,1,1,1,65.1100,65.1100,1.00000000
30976,1504339471,10Estrela,AAA,Móveis,229625339,1,1,1,0,0,343.6000,0.0000,0E-8
30976,1504573711,10Estrela,AAA,Móveis,227886161,1,1,1,0,0,118.9000,0.0000,0E-8
30976,2437777,10Estrela,AAA,Móveis,227337553,18,11,18,9,6,3143.6900,1570.1400,0.49945764
30976,6776568,10Estrela,AAA,Móveis,226935959,1,1,1,1,1,75.9500,75.9500,1.00000000
30976,7787321,10Estrela,AAA,Móveis,225875699,1,1,1,1,1,303.5600,303.5600,1.00000000
30976,10465594,10Estrela,AAA,Móveis,225627098,1,1,1,0,0,158.2900,0.0000,0E-8
30976,10954128,10Estrela,AAA,Móveis,226075353,1,1,1,0,0,445.7600,0.0000,0E-8
30976,11513576,10Estrela,AAA,Móveis,228648524,1,1,1,0,0,428.4900,0.0000,0E-8
30976,12814826,10Estrela,AAA,Móveis,227284810,1,1,1,1,1,63.4400,63.4400,1.00000000
30976,1500412013,10Estrela,AAA,Móveis,225839974,1,1,1,1,1,784.2800,784.2800,1.00000000
30976,1500493494,10Estrela,AAA,Móveis,225703322,1,1,1,1,1,558.4500,558.4500,1.00000000
30976,1500504676,10Estrela,AAA,Móveis,226464642,1,1,1,1,1,429.9000,429.9000,1.00000000
30976,1503244757,10Estrela,AAA,Móveis,229411148,1,1,1,1,1,584.9000,584.9000,1.00000000
10138,1502654604,MegaMamute,AAA,Tecnologia,228507899,20,20,20,18,18,14431.3100,12986.4000,0.89987673
30976,4922082,10Estrela,AAA,Móveis,226885286,1,1,1,1,1,80.7400,80.7400,1.00000000
30976,7481668,10Estrela,AAA,Móveis,225955764,3,3,3,3,3,234.1300,234.1300,1.00000000
30976,12036629,10Estrela,AAA,Móveis,226013170,30,25,30,16,16,10211.3200,5408.5900,0.52966610
30976,14669811,10Estrela,AAA,Móveis,226507104,2,2,2,1,1,433.6400,212.2300,0.48941518
30976,1500071508,10Estrela,AAA,Móveis,229671016,16,16,16,11,11,17880.1600,12279.8000,0.68678356
30976,1500411826,10Estrela,AAA,Móveis,228851818,10,10,10,8,8,2829.9200,2262.5900,0.79952437
30976,1500444407,10Estrela,AAA,Móveis,226853649,27,27,27,14,14,14196.2200,7287.8400,0.51336483
30976,1500899588,10Estrela,AAA,Móveis,226097942,2,2,2,1,1,210.3000,129.0000,0.61340942
30976,1500923249,10Estrela,AAA,Móveis,226292925,2,2,2,2,2,198.0700,198.0700,1.00000000
10138,5439112,MegaMamute,AAA,Tecnologia,225993326,11,11,11,11,11,3479.9300,3479.9300,1.00000000
10138,11629111,MegaMamute,AAA,Tecnologia,225918809,3,3,3,2,2,6316.6700,4202.7900,0.66534899
10138,14891560,MegaMamute,AAA,Tecnologia,227745219,9,9,9,6,6,6404.1200,4291.6100,0.67013266
10138,15342351,MegaMamute,AAA,Tecnologia,228913748,1,1,1,0,0,161.7000,0.0000,0E-8
10138,1504321276,MegaMamute,AAA,Tecnologia,226103511,1,1,1,1,1,161.8000,161.8000,1.00000000
30976,202107,10Estrela,AAA,Móveis,227143281,1,1,1,1,1,169.5500,169.5500,1.00000000
30976,9050953,10Estrela,AAA,Móveis,228201015,1,1,1,1,1,49.2900,49.2900,1.00000000
30976,9050997,10Estrela,AAA,Móveis,227614602,1,1,1,1,1,46.9500,46.9500,1.00000000
30976,11476440,10Estrela,AAA,Móveis,226374559,1,1,1,1,1,380.3700,380.3700,1.00000000
30976,13203347,10Estrela,AAA,Móveis,227311511,1,1,1,1,1,486.1400,486.1400,1.00000000
30976,14943986,10Estrela,AAA,Móveis,226163671,1,1,1,0,0,341.8600,0.0000,0E-8
30976,1500560243,10Estrela,AAA,Móveis,229524212,2,2,2,2,2,245.8500,245.8500,1.00000000
30976,1500766734,10Estrela,AAA,Móveis,228863274,7,7,7,3,3,3845.4600,1538.7600,0.40014979
