idlojista,DtPedidoVenda,dataprometida,lojista,cluster,mundo,qtd_pedidos_colocados,qtd_itens_colocados,qtd_pedidos_aprovados,qtd_itens_aprovados,valorcolocado,valoraprovado,status_lojista,qtd_pedidos_atrasados_envio,valor_pedidos_atrasados_envio,qtd_pedidos_atraso_entrega,valor_pedidos_atraso_entrega,qtd_itens_no_prazo,qtd_itens_risco_atraso,qtd_itens_altorisco_atraso,qtd_itens_enviados,qtd_itens_entregues,qtd_itens_cancelados,qtd_itens_devolvidos,qtd_sku_distinto,qtd_sku,taxa_aprovacao
10138,2020-08-23,2020-09-11,MegaMamute,AAA,Tecnologia,2,2,0,0,3057.0400,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
10138,2020-08-29,2020-09-04,MegaMamute,AAA,Tecnologia,9,9,5,5,16262.4200,9034.4000,ativo,0,0.0000,3,5424.6000,0,0,0,2,3,0,0,1,9,0.55553847
30976,2020-08-01,2020-10-26,10Estrela,AAA,Móveis,1,1,1,1,1751.2600,1751.2600,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-03,2020-09-08,10Estrela,AAA,Móveis,8,10,4,5,2063.2100,1202.4200,ativo,1,100.4200,2,892.7700,0,0,0,1,3,0,0,8,10,0.58279089
30976,2020-08-09,2020-10-05,10Estrela,AAA,Móveis,2,2,2,2,433.6600,433.6600,ativo,0,0.0000,0,0.0000,0,2,0,0,0,0,0,2,2,1.00000000
30976,2020-08-13,2020-09-11,10Estrela,AAA,Móveis,7,7,5,5,3531.0000,2169.5600,ativo,0,0.0000,0,0.0000,0,0,1,1,4,0,0,5,7,0.61443217
30976,2020-08-13,2020-11-02,10Estrela,AAA,Móveis,1,1,1,1,674.5400,674.5400,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-29,2020-09-24,10Estrela,AAA,Móveis,3,3,3,3,1938.2500,1938.2500,ativo,0,0.0000,0,0.0000,2,0,0,1,1,0,0,3,3,1.00000000
30976,2020-08-31,2020-10-05,10Estrela,AAA,Móveis,1,1,1,1,107.3000,107.3000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
10138,2020-08-11,2020-08-31,MegaMamute,AAA,Tecnologia,18,19,7,8,20801.8600,10757.0700,ativo,0,0.0000,0,0.0000,0,0,0,0,8,0,0,13,19,0.51712058
10138,2020-08-19,2020-09-17,MegaMamute,AAA,Tecnologia,1,1,1,1,698.0100,698.0100,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-05,2020-10-13,10Estrela,AAA,Móveis,2,2,1,1,1443.5800,274.0600,ativo,0,0.0000,0,0.0000,0,1,0,0,0,0,0,2,2,0.18984746
30976,2020-08-05,2020-10-23,10Estrela,AAA,Móveis,2,3,2,3,574.4700,574.4700,ativo,0,0.0000,0,0.0000,2,0,0,0,1,0,0,2,3,1.00000000
30976,2020-08-10,2020-08-27,10Estrela,AAA,Móveis,40,45,27,31,8444.1600,5237.1400,ativo,0,0.0000,3,452.8600,0,0,0,2,29,0,0,29,45,0.62020852
30976,2020-08-19,2020-11-20,10Estrela,AAA,Móveis,1,1,1,1,490.1500,490.1500,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-21,2020-09-16,10Estrela,AAA,Móveis,10,10,8,8,3420.1600,3105.2600,ativo,0,0.0000,0,0.0000,0,1,1,1,6,0,0,9,10,0.90792828
30976,2020-08-22,2020-10-07,10Estrela,AAA,Móveis,1,1,1,1,1150.4700,1150.4700,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-22,2020-10-08,10Estrela,AAA,Móveis,1,2,1,2,451.4600,451.4600,ativo,0,0.0000,0,0.0000,2,0,0,0,0,0,0,2,2,1.00000000
10138,2020-08-12,2020-09-07,MegaMamute,AAA,Tecnologia,2,2,1,1,3397.0600,829.9100,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.24430243
10138,2020-08-21,2020-09-10,MegaMamute,AAA,Tecnologia,6,6,2,2,12789.5500,3676.8800,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,5,6,0.28749096
10138,2020-08-26,2020-09-03,MegaMamute,AAA,Tecnologia,2,2,1,1,2788.8300,1383.4400,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,2,0.49606466
30976,2020-08-03,2020-09-02,10Estrela,AAA,Móveis,14,15,8,8,3271.6900,1795.3700,ativo,0,0.0000,0,0.0000,0,0,0,0,7,1,0,15,15,0.54875920
30976,2020-08-08,2020-09-18,10Estrela,AAA,Móveis,4,4,3,3,1641.8400,1039.9700,ativo,0,0.0000,0,0.0000,0,0,0,0,2,1,0,4,4,0.63341739
30976,2020-08-16,2020-10-19,10Estrela,AAA,Móveis,1,2,0,0,990.9300,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
30976,2020-08-17,2020-08-31,10Estrela,AAA,Móveis,19,19,13,13,4473.4400,3300.8700,ativo,0,0.0000,0,0.0000,0,0,0,0,12,1,0,17,19,0.73788181
30976,2020-08-19,2020-09-10,10Estrela,AAA,Móveis,3,3,1,1,1325.6300,161.5400,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,3,3,0.12185904
30976,2020-08-22,2020-09-02,10Estrela,AAA,Móveis,32,32,25,25,8167.1900,6683.7400,ativo,7,1649.8800,13,3429.3100,0,0,0,3,15,0,0,24,32,0.81836470
10138,2020-08-18,2020-08-28,MegaMamute,AAA,Tecnologia,68,69,47,48,90250.2500,62988.8400,ativo,0,0.0000,9,11693.0100,0,0,0,2,42,4,0,27,69,0.69793535
30976,2020-08-04,2020-09-11,10Estrela,AAA,Móveis,2,5,2,5,763.1700,763.1700,ativo,0,0.0000,0,0.0000,0,0,3,1,2,0,0,3,5,1.00000000
30976,2020-08-05,2020-09-21,10Estrela,AAA,Móveis,4,4,4,4,653.2000,653.2000,ativo,0,0.0000,0,0.0000,0,0,0,0,4,0,0,4,4,1.00000000
30976,2020-08-07,2020-11-12,10Estrela,AAA,Móveis,1,1,1,1,456.3000,456.3000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-10,2020-09-02,10Estrela,AAA,Móveis,12,12,8,8,3461.2300,2139.3100,ativo,0,0.0000,3,1057.3700,0,0,0,2,5,1,0,10,12,0.61807797
30976,2020-08-19,2020-10-02,10Estrela,AAA,Móveis,2,2,1,1,1038.8000,262.9000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,2,2,0.25308048
30976,2020-08-29,2020-10-16,10Estrela,AAA,Móveis,1,1,0,0,388.4400,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-30,2020-09-07,10Estrela,AAA,Móveis,8,8,7,7,4707.9900,4446.3100,ativo,3,2363.5600,4,2905.8400,0,0,0,1,3,0,0,5,8,0.94441789
10138,2020-08-13,2020-08-25,MegaMamute,AAA,Tecnologia,89,91,50,52,127388.4100,67733.9200,ativo,0,0.0000,2,2462.7600,0,0,0,1,48,3,0,33,91,0.53171179
30976,2020-08-01,2020-08-28,10Estrela,AAA,Móveis,1,1,0,0,312.9300,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-03,2020-09-11,10Estrela,AAA,Móveis,1,1,1,1,122.2300,122.2300,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-10,2020-09-03,10Estrela,AAA,Móveis,11,12,8,9,7599.4900,6739.3900,ativo,0,0.0000,1,1961.8300,0,0,0,1,8,0,0,11,12,0.88682135
30976,2020-08-13,2020-10-12,10Estrela,AAA,Móveis,2,2,2,2,956.8600,956.8600,ativo,0,0.0000,0,0.0000,2,0,0,1,0,0,0,2,2,1.00000000
30976,2020-08-20,2020-11-03,10Estrela,AAA,Móveis,1,1,0,0,264.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-28,2020-10-21,10Estrela,AAA,Móveis,1,1,1,1,322.3000,322.3000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-31,2020-09-29,10Estrela,AAA,Móveis,2,2,2,2,442.5900,442.5900,ativo,0,0.0000,0,0.0000,2,0,0,2,0,0,0,2,2,1.00000000
10138,2020-08-24,2020-09-07,MegaMamute,AAA,Tecnologia,47,49,31,33,62342.0600,44372.1900,ativo,0,0.0000,2,3025.9500,0,0,0,2,31,0,0,18,49,0.71175367
10138,2020-08-31,2020-10-01,MegaMamute,AAA,Tecnologia,2,2,1,1,2786.2700,804.9400,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,2,2,0.28889519
30976,2020-08-02,2020-08-17,10Estrela,AAA,Móveis,5,6,3,4,1246.3400,745.4600,ativo,0,0.0000,1,303.5600,0,0,0,1,3,0,0,5,6,0.59811929
30976,2020-08-04,2020-10-12,10Estrela,AAA,Móveis,1,1,0,0,1037.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-11,2020-09-14,10Estrela,AAA,Móveis,5,5,5,5,1381.3700,1381.3700,ativo,0,0.0000,0,0.0000,0,0,3,3,2,0,0,5,5,1.00000000
30976,2020-08-12,2020-08-24,10Estrela,AAA,Móveis,59,62,52,55,14294.0500,12490.1600,ativo,2,311.5400,5,1139.1000,0,0,0,2,50,1,0,47,62,0.87380134
30976,2020-08-15,2020-08-25,10Estrela,AAA,Móveis,34,36,29,31,10097.1000,6961.1300,ativo,0,0.0000,15,3253.0800,0,0,0,5,26,0,0,29,36,0.68941874
30976,2020-08-19,2020-10-09,10Estrela,AAA,Móveis,2,2,1,1,298.8000,97.9000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.32764391
30976,2020-08-31,2020-09-15,10Estrela,AAA,Móveis,16,16,9,9,4293.4600,2096.5900,ativo,0,0.0000,0,0.0000,0,3,0,3,6,0,0,16,16,0.48832177
30976,2020-08-15,2020-10-21,10Estrela,AAA,Móveis,1,1,1,1,533.1300,533.1300,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-31,2020-09-24,10Estrela,AAA,Móveis,24,25,16,17,13456.1100,10256.0600,ativo,0,0.0000,0,0.0000,12,0,0,11,5,0,0,22,25,0.76218610
10138,2020-08-10,2020-09-01,MegaMamute,AAA,Tecnologia,3,3,1,1,2562.7200,879.8100,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,3,3,0.34331101
10138,2020-08-15,2020-08-31,MegaMamute,AAA,Tecnologia,10,10,5,5,15993.9300,8603.0400,ativo,2,2331.5200,2,2331.5200,0,0,0,0,3,0,0,8,10,0.53789406
10138,2020-08-17,2020-09-21,MegaMamute,AAA,Tecnologia,1,1,1,1,213.8400,213.8400,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
10138,2020-08-28,2020-09-10,MegaMamute,AAA,Tecnologia,22,22,19,19,31184.6000,25817.9100,ativo,0,0.0000,0,0.0000,0,0,3,3,16,0,0,15,22,0.82790576
30976,2020-08-09,2020-09-10,10Estrela,AAA,Móveis,4,4,1,1,1246.1500,317.9000,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,4,4,0.25510573
30976,2020-08-10,2020-09-29,10Estrela,AAA,Móveis,2,2,2,2,1240.1900,1240.1900,ativo,0,0.0000,0,0.0000,0,2,0,1,0,0,0,2,2,1.00000000
30976,2020-08-18,2020-10-13,10Estrela,AAA,Móveis,1,1,0,0,388.2500,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-18,2020-10-21,10Estrela,AAA,Móveis,1,1,1,1,345.4200,345.4200,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-23,2020-09-16,10Estrela,AAA,Móveis,20,23,13,15,11205.8600,8218.3800,ativo,0,0.0000,0,0.0000,0,5,0,3,10,0,0,18,23,0.73340020
30976,2020-08-27,2020-09-03,10Estrela,AAA,Móveis,3,3,3,3,2105.5500,2105.5500,ativo,1,786.5000,2,1563.7800,0,0,0,0,2,0,0,2,3,1.00000000
30976,2020-08-28,2020-11-11,10Estrela,AAA,Móveis,1,1,0,0,178.6100,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-22,2020-09-21,MegaMamute,AAA,Tecnologia,1,1,0,0,2487.2100,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-02,2020-09-24,10Estrela,AAA,Móveis,2,2,1,1,383.0400,214.9000,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.56103801
30976,2020-08-05,2020-09-04,10Estrela,AAA,Móveis,25,28,18,21,9904.6100,6799.0300,ativo,0,0.0000,1,615.0100,0,0,0,2,18,1,0,24,28,0.68645106
30976,2020-08-09,2020-09-30,10Estrela,AAA,Móveis,3,3,1,1,326.7200,177.8000,ativo,0,0.0000,0,0.0000,0,1,0,0,0,0,0,2,3,0.54419687
30976,2020-08-10,2020-09-22,10Estrela,AAA,Móveis,4,5,1,1,1416.7900,151.7900,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,5,5,0.10713656
30976,2020-08-15,2020-09-21,10Estrela,AAA,Móveis,4,4,2,2,48142.8800,913.5900,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,4,4,0.01897664
30976,2020-08-19,2020-09-04,10Estrela,AAA,Móveis,16,16,11,11,5695.9000,3466.8800,ativo,0,0.0000,2,762.8600,0,0,0,0,11,0,0,12,16,0.60866237
30976,2020-08-22,2020-09-29,10Estrela,AAA,Móveis,1,1,0,0,147.5000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-22,2020-10-14,10Estrela,AAA,Móveis,1,1,1,1,551.5000,551.5000,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,1,1.00000000
30976,2020-08-27,2020-09-14,10Estrela,AAA,Móveis,15,15,10,10,9649.5900,5961.2100,ativo,0,0.0000,0,0.0000,0,1,5,6,4,0,0,15,15,0.61776822
30976,2020-08-31,2020-10-12,10Estrela,AAA,Móveis,3,3,3,3,330.9900,330.9900,ativo,0,0.0000,0,0.0000,3,0,0,0,0,0,0,3,3,1.00000000
10138,2020-08-04,2020-08-28,MegaMamute,AAA,Tecnologia,3,3,2,2,2547.7600,1670.7500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,1,0,2,3,0.65577213
10138,2020-08-07,2020-08-20,MegaMamute,AAA,Tecnologia,24,25,14,15,27262.2300,18542.6800,ativo,0,0.0000,0,0.0000,0,0,0,0,13,2,0,9,25,0.68016006
30976,2020-08-06,2020-10-28,10Estrela,AAA,Móveis,2,2,1,1,780.4800,490.8600,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,2,2,0.62892066
30976,2020-08-17,2020-09-25,10Estrela,AAA,Móveis,3,3,2,2,1499.8400,881.5900,ativo,0,0.0000,0,0.0000,0,1,0,0,1,0,0,3,3,0.58778936
30976,2020-08-18,2020-11-11,10Estrela,AAA,Móveis,1,1,1,1,437.8200,437.8200,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-20,2020-09-15,10Estrela,AAA,Móveis,18,18,12,12,7865.0400,3872.3200,ativo,0,0.0000,0,0.0000,0,0,1,1,10,1,0,16,18,0.49234587
30976,2020-08-27,2020-11-05,10Estrela,AAA,Móveis,1,1,1,1,192.9000,192.9000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-30,2020-09-23,10Estrela,AAA,Móveis,12,12,9,9,3773.3000,3240.5000,ativo,0,0.0000,0,0.0000,4,0,0,4,5,0,0,9,12,0.85879734
10138,2020-08-04,2020-08-24,MegaMamute,AAA,Tecnologia,13,13,5,5,15774.6400,6116.1600,ativo,0,0.0000,0,0.0000,0,0,0,0,2,3,0,10,13,0.38772105
10138,2020-08-13,2020-09-10,MegaMamute,AAA,Tecnologia,1,1,0,0,1964.5400,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-18,2020-09-01,MegaMamute,AAA,Tecnologia,11,11,7,7,13647.2500,9505.1300,ativo,0,0.0000,1,1325.6000,0,0,0,1,6,0,0,10,11,0.69648684
10138,2020-08-31,2020-09-14,MegaMamute,AAA,Tecnologia,30,31,20,21,44846.6500,30002.7900,ativo,0,0.0000,0,0.0000,0,7,0,7,13,1,0,22,31,0.66900850
30976,2020-08-01,2020-08-26,10Estrela,AAA,Móveis,4,4,3,3,2816.8800,700.7500,ativo,0,0.0000,1,133.7400,0,0,0,0,3,0,0,4,4,0.24876814
30976,2020-08-01,2020-09-01,10Estrela,AAA,Móveis,13,16,8,8,2796.3300,1544.8400,ativo,0,0.0000,2,275.3800,0,0,0,1,6,1,0,13,16,0.55245268
30976,2020-08-01,2020-09-11,10Estrela,AAA,Móveis,4,4,3,3,2840.3600,2764.1000,ativo,0,0.0000,0,0.0000,0,0,0,0,3,0,0,4,4,0.97315129
30976,2020-08-06,2020-09-08,10Estrela,AAA,Móveis,8,9,5,5,6641.8300,1232.1000,ativo,1,269.7200,1,269.7200,0,0,0,0,4,0,0,8,9,0.18550610
30976,2020-08-07,2020-10-22,10Estrela,AAA,Móveis,1,1,1,1,149.9000,149.9000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-12,2020-10-07,10Estrela,AAA,Móveis,1,1,0,0,456.5100,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-15,2020-09-24,10Estrela,AAA,Móveis,3,3,3,3,1122.3500,1122.3500,ativo,0,0.0000,0,0.0000,0,2,0,0,1,0,0,3,3,1.00000000
30976,2020-08-17,2020-10-05,10Estrela,AAA,Móveis,1,1,1,1,677.7400,677.7400,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
30976,2020-08-17,2020-10-15,10Estrela,AAA,Móveis,2,2,2,2,433.0100,433.0100,ativo,0,0.0000,0,0.0000,2,0,0,0,0,0,0,2,2,1.00000000
30976,2020-08-20,2020-09-29,10Estrela,AAA,Móveis,1,1,0,0,1030.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-29,2020-09-21,10Estrela,AAA,Móveis,9,9,7,7,6071.0200,4295.3200,ativo,0,0.0000,0,0.0000,4,3,0,6,0,0,0,7,9,0.70751208
10138,2020-08-04,2020-08-13,MegaMamute,AAA,Tecnologia,193,203,125,133,260172.7800,164459.1400,ativo,2,1622.5700,15,15188.5100,0,0,0,0,127,4,0,56,203,0.63211509
10138,2020-08-27,2020-09-14,MegaMamute,AAA,Tecnologia,25,33,15,22,47601.5200,26037.9700,ativo,0,0.0000,0,0.0000,0,1,2,3,18,1,0,18,33,0.54699871
30976,2020-08-07,2020-09-03,10Estrela,AAA,Móveis,6,6,3,3,2828.3300,1657.9400,ativo,0,0.0000,0,0.0000,0,0,0,0,3,0,0,6,6,0.58619044
30976,2020-08-08,2020-12-16,10Estrela,AAA,Móveis,1,1,1,1,877.3800,877.3800,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-09,2020-08-28,10Estrela,AAA,Móveis,20,20,18,18,7729.4700,7166.9100,ativo,0,0.0000,1,416.1300,0,0,0,1,17,0,0,18,20,0.92721881
30976,2020-08-13,2020-08-31,10Estrela,AAA,Móveis,21,21,17,17,5489.4300,3816.1700,ativo,1,177.1400,3,600.3600,0,0,0,0,16,0,0,16,21,0.69518511
30976,2020-08-14,2020-11-05,10Estrela,AAA,Móveis,2,2,1,1,862.2500,437.2100,ativo,0,0.0000,0,0.0000,1,0,0,1,0,0,0,1,2,0.50705712
30976,2020-08-17,2020-10-09,10Estrela,AAA,Móveis,2,2,2,2,1101.1500,1101.1500,ativo,0,0.0000,0,0.0000,2,0,0,1,0,0,0,2,2,1.00000000
30976,2020-08-19,2020-11-16,10Estrela,AAA,Móveis,3,3,2,2,1367.3300,903.2100,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,1,3,0.66056475
10138,2020-08-03,2020-08-26,MegaMamute,AAA,Tecnologia,3,3,2,2,2236.7300,1773.8300,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,2,3,0.79304610
10138,2020-08-12,2020-09-29,MegaMamute,AAA,Tecnologia,1,1,0,0,500.7000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-19,2020-09-07,MegaMamute,AAA,Tecnologia,9,9,3,3,11587.0900,3057.5400,ativo,0,0.0000,0,0.0000,0,0,0,0,3,0,0,5,9,0.26387471
30976,2020-08-05,2020-09-30,10Estrela,AAA,Móveis,1,1,1,1,646.9900,646.9900,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-08,2020-10-26,10Estrela,AAA,Móveis,1,1,0,0,180.8500,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-10,2020-08-25,10Estrela,AAA,Móveis,23,23,18,18,3922.9300,2986.6700,ativo,0,0.0000,3,577.1600,0,0,0,2,16,0,0,18,23,0.76133655
30976,2020-08-18,2020-11-06,10Estrela,AAA,Móveis,1,1,1,1,422.9500,422.9500,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
30976,2020-08-20,2020-08-31,10Estrela,AAA,Móveis,13,15,9,11,2984.6900,1840.4900,ativo,0,0.0000,2,380.9000,0,0,0,3,8,0,0,11,15,0.61664360
30976,2020-08-30,2020-10-27,10Estrela,AAA,Móveis,1,1,0,0,270.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
10138,2020-08-01,2020-08-31,MegaMamute,AAA,Tecnologia,2,2,0,0,1701.4200,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,2,0E-8
30976,2020-08-01,2020-09-04,10Estrela,AAA,Móveis,2,2,2,2,233.6500,233.6500,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,2,2,1.00000000
30976,2020-08-06,2020-08-20,10Estrela,AAA,Móveis,6,6,4,4,1186.0300,900.6100,ativo,0,0.0000,0,0.0000,0,0,0,0,4,0,0,6,6,0.75934841
30976,2020-08-07,2020-09-30,10Estrela,AAA,Móveis,3,3,3,3,756.1100,756.1100,ativo,0,0.0000,0,0.0000,0,1,0,0,2,0,0,2,3,1.00000000
30976,2020-08-11,2020-08-21,10Estrela,AAA,Móveis,24,26,21,23,3776.3600,3500.1400,ativo,0,0.0000,3,576.7400,0,0,0,3,20,0,0,19,26,0.92685549
30976,2020-08-15,2020-11-05,10Estrela,AAA,Móveis,2,2,2,2,3696.0600,3696.0600,ativo,0,0.0000,0,0.0000,1,0,0,1,1,0,0,2,2,1.00000000
30976,2020-08-20,2020-09-16,10Estrela,AAA,Móveis,9,12,6,9,2519.7900,1869.0900,ativo,0,0.0000,0,0.0000,0,0,5,4,4,0,0,8,12,0.74176419
10138,2020-08-31,2020-09-15,MegaMamute,AAA,Tecnologia,25,25,9,9,45949.5400,17518.7000,ativo,0,0.0000,0,0.0000,0,4,0,4,5,0,0,15,25,0.38125953
30976,2020-08-05,2020-09-10,10Estrela,AAA,Móveis,5,6,3,3,993.2600,470.8900,ativo,0,0.0000,0,0.0000,0,0,1,1,2,0,0,5,6,0.47408534
30976,2020-08-11,2020-08-19,10Estrela,AAA,Móveis,3,3,3,3,569.1800,569.1800,ativo,0,0.0000,0,0.0000,0,0,0,0,3,0,0,3,3,1.00000000
30976,2020-08-11,2020-08-31,10Estrela,AAA,Móveis,11,11,9,9,4619.6600,4296.9700,ativo,1,540.3000,4,2098.6500,0,0,0,2,6,0,0,10,11,0.93014854
30976,2020-08-11,2020-09-15,10Estrela,AAA,Móveis,6,6,3,3,5675.8600,1359.7800,ativo,0,0.0000,0,0.0000,0,0,2,2,1,0,0,5,6,0.23957251
30976,2020-08-12,2020-08-28,10Estrela,AAA,Móveis,24,24,19,19,6610.8500,5356.0700,ativo,0,0.0000,2,805.1900,0,0,0,1,17,1,0,19,24,0.81019385
30976,2020-08-14,2020-09-04,10Estrela,AAA,Móveis,5,5,3,3,1809.1800,1233.1300,ativo,1,333.7100,1,333.7100,0,0,0,0,2,0,0,4,5,0.68159608
30976,2020-08-16,2020-09-02,10Estrela,AAA,Móveis,6,6,5,5,1994.8700,1815.2600,ativo,0,0.0000,1,901.0800,0,0,0,0,5,0,0,6,6,0.90996406
30976,2020-08-18,2020-09-25,10Estrela,AAA,Móveis,4,6,4,6,999.7500,999.7500,ativo,0,0.0000,0,0.0000,0,3,0,1,3,0,0,6,6,1.00000000
30976,2020-08-24,2020-10-21,10Estrela,AAA,Móveis,1,1,1,1,92.9000,92.9000,ativo,0,0.0000,0,0.0000,1,0,0,0,0,0,0,1,1,1.00000000
10138,2020-08-15,2020-08-26,MegaMamute,AAA,Tecnologia,41,42,27,27,53529.6200,34182.1100,ativo,0,0.0000,1,1277.6200,0,0,0,0,26,1,0,4,42,0.63856441
10138,2020-08-16,2020-08-21,MegaMamute,AAA,Tecnologia,6,6,5,5,17399.0000,14509.4100,ativo,0,0.0000,3,8722.2100,0,0,0,1,4,0,0,1,6,0.83392206
30976,2020-08-12,2020-09-07,10Estrela,AAA,Móveis,29,32,21,21,12178.9100,7766.5700,ativo,0,0.0000,1,563.8300,0,0,0,1,19,1,0,24,32,0.63770649
30976,2020-08-15,2020-11-03,10Estrela,AAA,Móveis,1,1,0,0,714.9000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-16,2020-09-18,10Estrela,AAA,Móveis,2,2,1,1,465.4200,276.4500,ativo,0,0.0000,0,0.0000,0,0,1,1,0,0,0,2,2,0.59397963
30976,2020-08-21,2020-09-01,10Estrela,AAA,Móveis,10,10,7,7,1361.8000,861.1400,ativo,1,44.0600,2,318.8300,0,0,0,0,6,0,0,10,10,0.63235424
30976,2020-08-23,2020-10-08,10Estrela,AAA,Móveis,2,2,0,0,596.8000,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
30976,2020-08-29,2020-10-09,10Estrela,AAA,Móveis,3,3,2,2,2064.7000,1092.8000,ativo,0,0.0000,0,0.0000,2,0,0,1,0,0,0,2,3,0.52927786
10138,2020-08-05,2020-08-11,MegaMamute,AAA,Tecnologia,4,4,2,2,4635.6000,2317.8000,ativo,0,0.0000,0,0.0000,0,0,0,0,2,0,0,1,4,0.50000000
10138,2020-08-22,2020-09-16,MegaMamute,AAA,Tecnologia,1,1,0,0,691.7700,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,1,1,0E-8
30976,2020-08-04,2020-10-07,10Estrela,AAA,Móveis,2,2,0,0,454.1600,0.0000,ativo,0,0.0000,0,0.0000,0,0,0,0,0,0,0,2,2,0E-8
30976,2020-08-06,2020-09-14,10Estrela,AAA,Móveis,1,1,1,1,257.8800,257.8800,ativo,0,0.0000,0,0.0000,0,0,0,0,1,0,0,1,1,1.00000000
