nr_id_unidade_negocio;nr_orders;nr_product_sku;nr_item_sku;dt_orders;nr_canal_venda;ds_status;nr_id_lojista;qty_item;vl_item;vl_product_unit;vl_discounting;vl_product_discounting;vl_freight_discounting;vl_freight
1;225982369;47241;47241;20200806;3;ENT;30976;1;"44,9";NULL;0;"44,9";"11,39";"11,39"
1;225983183;1503275060;1503275060;20200806;7;ENT;30976;1;"436,9";NULL;0;"436,9";"58,47";"58,47"
1;225983999;1501686252;1501686252;20200806;18;ENT;30976;1;"406,9";NULL;0;"406,9";"56,17";"56,17"
1;225991831;6209470;5837696;20200806;7;PVC;30976;1;"26,31";NULL;0;0;0;0
1;225991831;6209470;6209470;20200806;7;PVC;30976;1;"187,9";NULL;0;"187,9";16;16
1;225994813;7906859;7906859;20200806;7;ENT;30976;1;"139,9";NULL;0;"139,9";"14,55";"14,55"
1;226004858;12037433;12037433;20200806;18;CAN;30976;1;449;NULL;0;449;70;70
1;226005556;1500929423;1500929423;20200806;7;IVE;30976;1;"159,9";NULL;0;"159,9";20;20
1;226009477;12037433;12037433;20200806;3;ENT;30976;1;449;NULL;0;449;"16,48";"16,48"
1;226014576;1500508383;1500508383;20200806;7;ENT;30976;1;"259,9";NULL;0;"259,9";"12,97";"12,97"
1;226014688;1500360359;1500360359;20200806;18;ETR;30976;1;"820,9";NULL;0;"820,9";"70,99";"70,99"
1;226017794;13420640;13420640;20200806;7;CAN;30976;1;"279,9";NULL;0;"279,9";130;130
1;226019361;12698362;12698362;20200806;18;ENT;30976;1;"38,9";NULL;0;"38,9";"10,18";"10,18"
1;226022489;12990594;12990594;20200806;3;ENT;30976;1;"91,9";NULL;0;"91,9";"23,04";"23,04"
1;226022957;1504241124;1504241124;20200806;7;ENT;30976;1;314;NULL;0;314;"54,94";"54,94"
1;226025495;12037433;12037433;20200806;3;ENT;30976;1;449;NULL;0;449;"28,03";"28,03"
1;226027901;3829490;3829490;20200806;7;ENT;30976;1;"75,9";NULL;0;"75,9";"10,34";"10,34"
1;226039591;14944201;14944201;20200806;7;PAP;30976;1;"479,9";NULL;0;"479,9";"89,2";"89,2"
1;226053408;1504234106;1504234106;20200806;3;TRD;30976;1;1129;NULL;0;1129;"113,54";"113,54"
1;226053730;8696529;5837696;20200806;7;PAP;30976;1;"43,78";NULL;0;0;0;0
1;226053730;8696529;8696529;20200806;7;PAP;30976;1;"218,9";NULL;0;"218,9";"49,36";"49,36"
1;226056980;1504005676;1504005676;20200806;7;TRN;30976;1;"125,9";NULL;0;"125,9";"66,92";"66,92"
1;226060781;14009580;14009580;20200806;3;PAP;30976;1;"110,9";NULL;0;"110,9";"10,34";"10,34"
1;226075353;10954128;10954128;20200806;7;PVC;30976;1;"370,9";NULL;0;"370,9";"74,86";"74,86"
1;226075604;13479331;13479331;20200806;7;ENT;30976;1;"417,9";NULL;0;"417,9";"36,23";"36,23"
1;226078017;2206937;2206937;20200806;7;ENT;30976;1;"56,9";NULL;0;"56,9";"11,98";"11,98"
1;226080049;12620406;12620406;20200806;3;PVC;30976;1;"79,9";NULL;0;"79,9";"28,09";"28,09"
1;226080597;12830639;12830639;20200806;3;ETR;30976;1;"948,9";NULL;0;"948,9";"83,74";"83,74"
1;226082003;12624379;12624379;20200806;3;ETR;30976;1;"247,9";NULL;0;"247,9";"88,08";"88,08"
1;226091064;7906859;7906859;20200806;7;ENT;30976;1;"139,9";NULL;0;"139,9";"14,16";"14,16"
1;226096017;10184807;10184807;20200806;3;TRN;30976;1;"74,9";NULL;0;"74,9";"23,87";"23,87"
1;226096662;12620406;12620406;20200806;7;ENT;30976;1;"79,9";NULL;0;"79,9";"20,53";"20,53"
1;226096706;14943879;14943879;20200806;3;PAP;30976;1;"488,9";NULL;0;"488,9";"89,2";"89,2"
1;226096706;14944020;14944020;20200806;3;PAP;30976;1;"478,9";NULL;0;"478,9";"89,2";"89,2"
1;226100111;1502858070;1502858070;20200806;7;ENT;30976;1;"279,9";NULL;0;"279,9";"24,14";"24,14"
1;226100418;12037433;12037433;20200806;3;ENT;30976;1;449;NULL;0;449;"19,89";"19,89"
1;226101673;13321428;13321428;20200806;3;ENT;30976;1;124;NULL;0;124;"11,06";"11,06"
1;226102139;13944943;13944943;20200806;7;TRD;30976;1;"1168,9";NULL;0;"1168,9";"172,98";"172,98"
1;226103327;7533839;7533839;20200806;18;ROT;30976;1;"30,9";NULL;0;"30,9";"23,69";"23,69"
1;226104599;1500444411;1500444411;20200806;3;PVC;30976;1;439;NULL;0;439;"86,46";"86,46"
1;226104923;1502878022;1502878022;20200806;7;ENT;30976;1;"489,9";NULL;0;"489,9";"33,88";"33,88"
1;226105835;13293511;13293511;20200806;18;ENT;30976;1;"89,9";NULL;0;"89,9";"13,72";"13,72"
1;226106792;12089797;12089797;20200806;18;ENT;30976;1;"103,9";NULL;0;"103,9";"16,04";"16,04"
1;226106792;12698362;12698362;20200806;18;ENT;30976;1;"38,9";NULL;0;"38,9";"9,91";"9,91"
1;226107881;1504003068;1504003068;20200806;7;CAN;30976;1;539;NULL;0;539;"30,57";"30,57"
1;226111974;13176998;13176998;20200806;7;ENT;30976;1;"64,9797";NULL;0;"64,9797";"17,2685";"17,2685"
1;226111974;13176998;13176998;20200806;7;ENT;30976;1;"69,9203";NULL;0;"69,9203";"18,5815";"18,5815"
1;226114848;4998530;4998530;20200806;7;TRN;30976;1;"144,9";NULL;0;"144,9";"11,06";"11,06"
1;226116167;13887920;13887920;20200806;3;CAN;30976;1;"279,9";NULL;0;"279,9";"19,89";"19,89"
1;226122362;13420640;13420640;20200807;3;ETR;30976;1;"279,9";NULL;0;"279,9";"108,39";"108,39"
1;226122529;1502326659;1502326659;20200807;3;PAP;30976;1;"118,9";NULL;0;"118,9";32;32
1;226122674;13108970;13108970;20200807;3;ENT;30976;1;"139,9";NULL;0;"139,9";"21,5";"21,5"
1;226125880;1500444411;1500444411;20200807;3;PVC;30976;1;439;NULL;0;439;"70,35";"70,35"
1;226128458;11117334;11117334;20200807;7;ENT;30976;1;"92,9";NULL;0;"92,9";"9,3";"9,3"
1;226128484;12770158;12770158;20200807;3;ENT;30976;1;45;NULL;0;45;16;16
1;226150256;12921649;12921649;20200807;18;CAN;30976;1;"305,9";NULL;0;"305,9";"141,84";"141,84"
1;226154786;14187579;14187579;20200807;3;ENT;30976;1;"91,9";NULL;0;"91,9";"23,04";"23,04"
1;226154821;1500512695;1500512695;20200807;7;CAN;30976;1;"1424,9";NULL;0;"1424,9";"347,09";"347,09"
1;226156893;12770158;12770158;20200807;3;ENT;30976;1;45;NULL;0;45;"9,3";"9,3"
1;226157642;12830639;12830639;20200807;9;TRN;30976;1;"948,9";NULL;0;"948,9";"280,61";"280,61"
1;226162147;12770158;12770158;20200807;7;TRN;30976;1;45;NULL;0;45;"23,47";"23,47"
1;226163671;14943986;14943986;20200807;18;CAN;30976;1;"231,9";NULL;0;"231,9";"109,96";"109,96"
1;226163715;1503501006;1503501006;20200807;7;ENT;30976;1;289;NULL;0;289;"13,64";"13,64"
1;226168771;1502857574;1502857574;20200807;7;PVC;30976;1;"86,9";NULL;0;"86,9";26;26
1;226174626;1500411897;1500411897;20200807;7;TRN;30976;1;149;NULL;0;149;"61,58";"61,58"
1;226177389;12036629;5837695;20200807;7;ENT;30976;1;"46,48";NULL;0;0;0;0
1;226177389;12036629;12036629;20200807;7;ENT;30976;1;"309,9";NULL;0;"309,9";"35,53";"35,53"
1;226180243;1504432214;1504432214;20200807;7;PAP;30976;1;"124,9";NULL;0;"124,9";25;25
1;226183011;12921649;12921649;20200807;3;ETR;30976;1;"305,9";NULL;0;"305,9";"86,46";"86,46"
1;226184490;13293550;13293550;20200807;7;ENT;30976;1;"91,9";NULL;0;"91,9";"15,3";"15,3"
1;226186819;13420640;13420640;20200807;7;TRD;30976;1;"279,9";NULL;0;"279,9";"76,4";"76,4"
1;226187382;13420640;13420640;20200807;7;CAN;30976;1;"279,9";NULL;0;"279,9";"52,65";"52,65"
1;226189431;1502854058;1502854058;20200807;3;ENT;30976;1;"552,9";NULL;0;"552,9";"76,95";"76,95"
1;226193239;1501686252;1501686252;20200807;7;ENT;30976;1;"242,5603";NULL;0;"242,5603";"22,3597";"22,3597"
1;226193239;1501686252;1501686252;20200807;7;ENT;30976;1;"137,3397";NULL;0;"137,3397";"12,6603";"12,6603"
1;226193689;1502697800;1502697800;20200807;18;TRN;30976;1;"339,9";NULL;0;"339,9";"39,43";"39,43"
1;226196048;14382950;14382950;20200807;18;ROT;30976;1;"93,9";NULL;0;"93,9";22;22
1;226198165;11641412;11641412;20200807;3;TRN;30976;1;"149,9";NULL;0;"149,9";"34,96";"34,96"
1;226198507;10939537;10939537;20200807;18;CAN;30976;1;"71,9";NULL;0;"71,9";"15,6";"15,6"
1;226198507;12719318;12719318;20200807;18;CAN;30976;1;"64,9";NULL;0;"64,9";"11,35";"11,35"
1;226201108;176097;176097;20200807;7;TRN;30976;1;"53,9";NULL;0;"53,9";19;19
1;226202562;12512023;12512023;20200807;7;TRN;30976;1;"227,9";NULL;0;"227,9";"39,18";"39,18"
1;226213705;12735401;12735401;20200807;7;PAP;30976;1;"39,9";NULL;0;"39,9";"15,3";"15,3"
1;226220524;182968;182968;20200807;7;ENT;30976;1;"489,9";NULL;0;"489,9";"30,31";"30,31"
1;226224752;1500444411;1500444411;20200807;18;ENT;30976;1;439;NULL;0;439;"70,35";"70,35"
1;226231497;1500411831;1500411831;20200807;18;ENT;30976;1;139;NULL;0;139;"9,91";"9,91"
1;226254694;1502888118;1502888118;20200807;7;TRN;30976;1;"5,0435";NULL;0;"5,0435";"1,2475";"1,2475"
1;226254694;1502888118;1502888118;20200807;7;TRN;30976;1;"79,8565";NULL;0;"79,8565";"19,7525";"19,7525"
1;226255218;6489034;6489034;20200807;18;ENT;30976;2;"187,8";NULL;0;"187,8";"41,44";"41,44"
1;226256615;12089797;12089797;20200807;18;CAN;30976;1;"103,9";NULL;0;"103,9";"31,64";"31,64"
1;226258925;1504338502;1504338502;20200807;7;ETR;30976;1;"419,9";NULL;0;"419,9";"57,31";"57,31"
1;226267619;14187579;14187579;20200807;3;ENT;30976;1;"91,9";NULL;0;"91,9";"33,39";"33,39"
1;226271671;6033639;6033639;20200807;7;CAN;30976;1;"93,9";NULL;0;"93,9";16;16
1;226271858;1500409917;1500409917;20200807;3;PAP;30976;1;"41,9";NULL;0;"41,9";"28,75";"28,75"
1;226272294;12770158;12770158;20200807;3;ENT;30976;1;45;NULL;0;45;"13,6";"13,6"
1;226273132;7533839;7533839;20200807;3;ENT;30976;1;"30,9";NULL;0;"30,9";"8,08";"8,08"
1;226273398;13704818;13704818;20200807;3;TRN;30976;1;"435,9";NULL;0;"435,9";"76,4";"76,4"
1;226274773;13420640;13420640;20200807;3;CAN;30976;1;"279,9";NULL;0;"279,9";"83,31";"83,31"
1;226275224;13176998;13176998;20200807;7;TRN;30976;1;"134,9";NULL;0;"134,9";"41,08";"41,08"
1;226277203;13321428;13321428;20200807;7;ROT;30976;1;124;NULL;0;124;"25,27";"25,27"
1;226277718;1501686252;1501686252;20200807;7;PAP;30976;1;"379,9";NULL;0;"379,9";"76,4";"76,4"
1;226279091;14231086;14231086;20200807;18;PVC;30976;1;"259,9";NULL;0;"259,9";"49,82";"49,82"
1;226279209;14187579;14187579;20200807;3;TRN;30976;1;"91,9";NULL;0;"91,9";"35,72";"35,72"
1;226283981;12770158;12770158;20200807;7;TRN;30976;1;45;NULL;0;45;"22,89";"22,89"
1;226284525;1502858070;1502858070;20200807;7;TRN;30976;1;"279,9";NULL;0;"279,9";"39,23";"39,23"
1;226291066;12620406;12620406;20200807;18;CAN;30976;1;"79,9";NULL;0;"79,9";"35,18";"35,18"
1;226291244;12620406;12620406;20200807;18;CAN;30976;1;"79,9";NULL;0;"79,9";"35,18";"35,18"
1;226292925;1500923249;1500923249;20200807;3;ENT;30976;1;"80,9";NULL;0;"80,9";"16,04";"16,04"
1;226293663;12770158;12770158;20200807;7;PVC;30976;1;45;NULL;0;45;"14,92";"14,92"
1;226295086;1500411897;1500411897;20200807;18;TRN;30976;1;149;NULL;0;149;"40,73";"40,73"
1;226296023;12701784;12701784;20200807;18;ENT;30976;1;"514,9";NULL;0;"514,9";"28,02";"28,02"
1;226296284;1503420542;1503420542;20200807;3;ENT;30976;1;"89,9";NULL;0;"89,9";"13,44";"13,44"
1;226296549;10430046;10430046;20200807;3;PVC;30976;1;"228,9";NULL;0;"228,9";"25,32";"25,32"
1;226297523;1501686252;1501686252;20200807;3;ENT;30976;1;"379,9";NULL;0;"379,9";"35,02";"35,02"
1;226298009;1504384441;1504384441;20200807;18;PVC;30976;1;"123,9";NULL;0;"123,9";"25,03";"25,03"
1;226300462;70624;70624;20200807;18;ENT;30976;1;"352,9";NULL;0;"352,9";"20,42";"20,42"
1;226303027;12990594;12990594;20200808;3;ENT;30976;1;"91,9";NULL;0;"91,9";"16,04";"16,04"
1;226304165;1504185177;1504185177;20200808;7;PAP;30976;1;"70,9";NULL;0;"70,9";"24,22";"24,22"
1;226304958;10395602;10395602;20200808;7;CAN;30976;1;"229,9";NULL;0;"229,9";"40,62";"40,62"
1;226306338;1503501006;1503501006;20200808;3;ENT;30976;1;289;NULL;0;289;"19,69";"19,69"
1;226307599;1502738201;1502738201;20200808;3;ENT;30976;1;"639,9";NULL;0;"639,9";50;50
1;226309980;1501686252;1501686252;20200808;7;ENT;30976;1;"379,9";NULL;0;"379,9";"26,17";"26,17"
1;226310534;13483796;13483796;20200808;18;ROT;30976;1;"182,9";NULL;0;"182,9";"45,05";"45,05"
1;226316029;10395602;10395602;20200808;18;CAN;30976;1;"229,9";NULL;0;"229,9";"35,31";"35,31"
1;226319546;1503492962;1503492962;20200808;18;CAN;30976;1;"69,9";NULL;0;"69,9";"16,19";"16,19"
1;226319999;12770158;12770158;20200808;3;ENT;30976;1;45;NULL;0;45;"23,32";"23,32"
1;226324903;1501686252;1501686252;20200808;9;ENT;30976;1;"379,9";NULL;0;"379,9";"33,96";"33,96"
1;226325666;1500594657;1500594657;20200808;18;ENT;30976;1;"339,9";NULL;0;"339,9";"40,76";"40,76"
1;226332785;9378076;9378076;20200808;18;PAP;30976;1;"126,9";NULL;0;"126,9";"33,67";"33,67"
1;226333679;7907650;7907650;20200808;9;ENT;30976;1;"274,9";NULL;0;"274,9";21;21
1;226336553;1501686252;1501686252;20200808;3;ENT;30976;1;"379,9";NULL;0;"379,9";"52,65";"52,65"
1;226337685;12620406;12620406;20200808;7;ENT;30976;1;"79,9";NULL;0;"79,9";"32,69";"32,69"
1;226342183;1504145998;1504145998;20200808;18;ENT;30976;1;"123,9";NULL;0;"123,9";"13,54";"13,54"
1;226342805;12089797;12089797;20200808;7;ENT;30976;1;"103,9";NULL;0;"103,9";"26,63";"26,63"
1;226347446;1501686252;1501686252;20200808;18;CAN;30976;1;"379,9";NULL;0;"379,9";"88,08";"88,08"
1;226347826;1501686252;1501686252;20200808;18;PAP;30976;1;"324,7147";NULL;0;"324,7147";"75,2853";"75,2853"
1;226347826;1501686252;1501686252;20200808;18;PAP;30976;1;"55,1853";NULL;0;"55,1853";"12,7947";"12,7947"
1;226353759;9378076;9378076;20200808;18;ROT;30976;1;"126,9";NULL;0;"126,9";"33,67";"33,67"
1;226357276;1501539976;1501539976;20200808;3;ENT;30976;1;"95,9";NULL;0;"95,9";"15,3";"15,3"
1;226358226;10395602;10395602;20200808;18;PVC;30976;1;"229,9";NULL;0;"229,9";55;55
1;226361107;464272;464272;20200808;9;TRN;30976;1;"27,9";NULL;0;"27,9";15;15
1;226363042;12770158;12770158;20200808;3;ROT;30976;1;45;NULL;0;45;"21,93";"21,93"
1;226363578;1502899677;1502899677;20200808;3;TRD;30976;1;"229,9";NULL;0;"229,9";"59,33";"59,33"
1;226364778;1504352085;1504352085;20200808;7;ETR;30976;1;"313,9";NULL;0;"313,9";"57,31";"57,31"
1;226367135;12830639;12830639;20200808;3;TRN;30976;1;"948,9";NULL;0;"948,9";"267,16";"267,16"
1;226368277;11527272;11527272;20200808;7;ENT;30976;1;"339,9";NULL;0;"339,9";"45,23";"45,23"
1;226370007;1501686252;1501686252;20200808;3;ENT;30976;1;"379,9";NULL;0;"379,9";"52,65";"52,65"
1;226373831;13944943;13944943;20200808;7;ROT;30976;1;"1168,9";NULL;0;"1168,9";"65,05";"65,05"
1;226374190;1501686252;1501686252;20200808;3;PAP;30976;1;"379,9";NULL;0;"379,9";"83,31";"83,31"
1;226374980;12760692;12760692;20200808;7;PAP;30976;1;"199,9";NULL;0;"199,9";"23,44";"23,44"
1;226375816;1503640743;1503640743;20200808;18;PAP;30976;1;"126,9";NULL;0;"126,9";"26,74";"26,74"
1;226378424;13420640;13420640;20200808;18;PVC;30976;1;"279,9";NULL;0;"279,9";"52,65";"52,65"
1;226379618;1503017328;1503017328;20200808;3;ENT;30976;1;"305,9";NULL;0;"305,9";"21,5";"21,5"
1;226380138;1500591912;1500591912;20200808;7;CAN;30976;1;"56,9";NULL;0;"56,9";"22,07";"22,07"
1;226383000;14185589;14185589;20200808;3;ENT;30976;1;"72,9";NULL;0;"72,9";"10,34";"10,34"
1;226384049;12770158;12770158;20200808;18;ENT;30976;1;45;NULL;0;45;"9,3";"9,3"
1;226384250;7906859;7906859;20200808;7;ENT;30976;3;"419,7";NULL;0;"419,7";"59,22";"59,22"
1;226384506;1501686252;1501686252;20200808;3;ENT;30976;1;"379,9";NULL;0;"379,9";"26,95";"26,95"
1;226384611;1501700718;1501700718;20200808;18;TRN;30976;1;"726,9";NULL;0;"726,9";"33,93";"33,93"
1;226387182;14187579;14187579;20200808;18;ENT;30976;1;"91,9";NULL;0;"91,9";"22,74";"22,74"
1;226387498;1503427213;1503427213;20200808;3;TRN;30976;1;"44,9";NULL;0;"44,9";"26,41";"26,41"
1;226387676;1504003068;1504003068;20200808;7;ROT;30976;1;539;NULL;0;539;"40,7";"40,7"
1;226389244;1501557356;1501557356;20200808;18;PVC;30976;1;"359,9";NULL;0;"359,9";"17,89";"17,89"
1;226390331;12564339;12564339;20200808;7;CAN;30976;1;"69,9";NULL;0;"69,9";"23,65";"23,65"
1;226390376;1502721096;1502721096;20200808;3;PAP;30976;1;"38,9";NULL;0;"38,9";"19,15";"19,15"
1;226394027;1501686252;1501686252;20200809;3;ETR;30976;1;"379,9";NULL;0;"379,9";"35,02";"35,02"
1;226394431;13176998;13176998;20200809;3;CAN;30976;1;"134,9";NULL;0;"134,9";"42,26";"42,26"
1;226394744;12770158;12770158;20200809;18;TRD;30976;1;45;NULL;0;45;"13,6";"13,6"
1;226395556;12506909;12506909;20200809;7;TRN;30976;1;"42,9";NULL;0;"42,9";20;20
1;226432989;12620406;12620406;20200809;18;PVC;30976;1;"79,9";NULL;0;"79,9";"35,18";"35,18"
1;226433492;14187598;14187598;20200809;18;ENT;30976;1;"91,9";NULL;0;"91,9";"23,04";"23,04"
1;226435690;12770158;12770158;20200809;3;ENT;30976;1;45;NULL;0;45;"9,3";"9,3"
1;226436008;1501686252;1501686252;20200809;3;PAP;30976;1;"379,9";NULL;0;"379,9";"26,17";"26,17"
1;226451236;1501686252;1501686252;20200809;3;ENT;30976;1;"379,9";NULL;0;"379,9";"26,17";"26,17"
1;226453576;4828966;4828966;20200809;7;ENT;30976;1;"24,9";NULL;0;"24,9";"12,01";"12,01"
1;226455240;12770158;12770158;20200809;7;ENT;30976;1;45;NULL;0;45;"10,34";"10,34"
1;226456781;1820601;1820601;20200809;7;TRD;30976;1;"138,9";NULL;0;"138,9";"31,64";"31,64"
1;226457636;12049938;12049938;20200809;3;ROT;30976;1;"550,9";NULL;0;"550,9";"32,04";"32,04"
1;226457699;1501660137;1501660137;20200809;3;PAP;30976;1;"76,9";NULL;0;"76,9";"19,15";"19,15"
1;226458381;1504432214;1504432214;20200809;18;PAP;30976;1;"124,9";NULL;0;"124,9";25;25
1;226459063;13420640;13420640;20200809;18;PVC;30976;1;"279,9";NULL;0;"279,9";"76,4";"76,4"
1;226459086;12698362;12698362;20200809;18;TRD;30976;1;"35,9";NULL;0;"35,9";"15,3";"15,3"
1;226459259;13323410;13323410;20200809;18;PAP;30976;1;"506,9";NULL;0;"506,9";"147,02";"147,02"
1;226460205;1501862434;1501862434;20200809;18;PVC;30976;1;"67,9";NULL;0;"67,9";19;19
1;226461028;13420640;13420640;20200809;18;ENT;30976;1;"279,9";NULL;0;"279,9";"76,4";"76,4"
1;226462059;5084028;5084028;20200809;7;ETR;30976;1;"834,9";NULL;0;"834,9";"108,39";"108,39"
1;226464530;1504418305;1504418305;20200809;3;TRD;30976;1;"134,9";NULL;0;"134,9";"31,64";"31,64"
1;226465553;1501686252;1501686252;20200809;3;TRD;30976;1;"379,9";NULL;0;"379,9";"76,57";"76,57"
1;226466043;13109318;13109318;20200809;18;PVC;30976;1;"107,9";NULL;0;"107,9";"18,41";"18,41"
1;226466744;12037433;12037433;20200809;3;ENT;30976;1;449;NULL;0;449;"34,86";"34,86"
1;226466974;1501686252;1501686252;20200809;3;ENT;30976;1;"379,9";NULL;0;"379,9";"26,17";"26,17"
1;226469784;12887080;12887080;20200809;3;IVE;30976;1;"279,9";NULL;0;"279,9";"69,42";"69,42"
1;226469784;12887080;12887080;20200809;3;TRD;30976;1;"279,9";NULL;0;"279,9";"69,42";"69,42"
1;226472924;1501686252;1501686252;20200809;3;ENT;30976;1;"379,9";NULL;0;"379,9";"26,17";"26,17"
1;226473592;1501686252;1501686252;20200809;3;ENT;30976;1;"379,9";NULL;0;"379,9";"57,31";"57,31"
1;226474390;1502011000;1502011000;20200809;7;PVC;30976;1;"40,9";NULL;0;"40,9";26;26
1;226474636;12770158;12770158;20200809;3;ENT;30976;1;45;NULL;0;45;"13,6";"13,6"
1;226475804;8176548;8176548;20200809;7;IVE;30976;1;"35,9";NULL;0;"35,9";19;19
1;226476520;13533595;13533595;20200809;3;IVE;30976;1;"262,9";NULL;0;"262,9";"40,58";"40,58"
1;226478556;14382950;14382950;20200809;18;CAN;30976;1;"93,9";NULL;0;"93,9";"17,89";"17,89"
1;226479278;5190232;5190232;20200809;18;PVC;30976;1;"98,9";NULL;0;"98,9";"13,07";"13,07"
1;226479289;13287256;13287256;20200809;3;ETR;30976;1;"201,9";NULL;0;"201,9";"57,31";"57,31"
1;226479932;12770158;12770158;20200809;18;ENT;30976;1;45;NULL;0;45;"14,92";"14,92"
1;226482061;9929943;9929943;20200809;3;TRN;30976;1;159;NULL;0;159;"75,39";"75,39"
1;226482183;9072565;9072565;20200809;18;CAN;30976;1;"88,9";NULL;0;"88,9";"9,91";"9,91"
1;226484093;12699274;12699274;20200809;3;PVC;30976;1;"111,9";NULL;0;"111,9";"26,95";"26,95"
1;226484698;11271727;11271727;20200809;7;ENT;30976;1;"129,9";NULL;0;"129,9";"35,18";"35,18"
1;226485570;6265271;6265271;20200809;3;ENT;30976;1;"730,9";NULL;0;"730,9";"89,63";"89,63"
1;226494945;4441487;4441487;20200809;7;CAN;30976;1;"328,9";NULL;0;"328,9";"36,47";"36,47"
1;226495412;13420640;13420640;20200809;3;ENT;30976;1;"279,9";NULL;0;"279,9";46;46
1;226496305;1502288378;1502288378;20200809;3;ENT;30976;1;"94,9";NULL;0;"94,9";"8,08";"8,08"
1;226496968;1501686252;1501686252;20200809;3;CAN;30976;1;"379,9";NULL;0;"379,9";"45,14";"45,14"
1;226498859;7533840;7533840;20200809;3;PNE;30976;1;"31,9";NULL;0;"31,9";"21,69";"21,69"
1;226500317;1502992039;1502992039;20200809;18;PAP;30976;1;"43,99";NULL;0;"43,99";"22,35";"22,35"
1;226500443;1504005242;1504005242;20200809;18;PVC;30976;1;"219,9";NULL;0;"219,9";"69,41";"69,41"
1;226500588;14944232;14944232;20200809;3;ROT;30976;1;"60,9";NULL;0;"60,9";"15,03";"15,03"
1;226501137;47226;47226;20200809;3;ENT;30976;1;"124,9";NULL;0;"124,9";"10,54";"10,54"
1;226502380;6373356;6373356;20200809;3;CAN;30976;1;"162,9";NULL;0;"162,9";"40,7";"40,7"
1;226502572;12627063;12627063;20200809;18;PAP;30976;2;"55,8";NULL;0;"55,8";"15,68";"15,68"
1;226502930;15062243;15062243;20200809;18;PVC;30976;1;"59,9";NULL;0;"59,9";"11,98";"11,98"
1;226503413;15062243;15062243;20200809;18;ENT;30976;1;"59,9";NULL;0;"59,9";"11,98";"11,98"
1;226505305;1504057750;1504057750;20200809;7;ENT;30976;1;1079;NULL;0;1079;"68,12";"68,12"
1;226505860;13887920;13887920;20200809;7;ENT;30976;1;"279,9";NULL;0;"279,9";"16,04";"16,04"
1;226508807;7498902;7498902;20200810;7;CAN;30976;1;219;NULL;0;219;46;46
1;226509387;12770158;12770158;20200810;7;ENT;30976;1;45;NULL;0;45;"14,92";"14,92"
1;226510845;11641412;11641412;20200810;18;ENT;30976;1;"149,9";NULL;0;"149,9";"34,96";"34,96"
1;226511310;14964928;14964928;20200810;7;ENT;30976;1;489;NULL;0;489;"48,91";"48,91"
1;226517281;12770158;12770158;20200810;3;CAN;30976;1;45;NULL;0;45;"9,3";"9,3"
1;226524408;13704982;13704982;20200810;3;CAN;30976;1;"446,9";NULL;0;"446,9";"32,97";"32,97"
1;226524692;5900094;5900094;20200810;7;IVE;30976;1;"953,9";NULL;0;"953,9";46;46
1;226527510;12622478;12622478;20200810;9;PVC;30976;1;219;NULL;0;219;"53,69";"53,69"
1;226529172;11462729;11462729;20200810;7;ENT;30976;1;"291,9";NULL;0;"291,9";"53,69";"53,69"
1;226542814;12770158;12770158;20200810;7;ENT;30976;1;45;NULL;0;45;"21,85";"21,85"
1;226544376;1500459286;1500459286;20200810;3;ENT;30976;1;"162,9";NULL;0;"162,9";"16,19";"16,19"
1;226545757;13109011;13109011;20200810;7;ENT;30976;1;"140,9";NULL;0;"140,9";"21,5";"21,5"
1;226548244;12620406;12620406;20200810;18;ENT;30976;1;"79,9";NULL;0;"79,9";"17,79";"17,79"
1;226550366;13944943;13944943;20200810;18;ENT;30976;1;"1168,9";NULL;0;"1168,9";"70,35";"70,35"
1;226556481;1502858070;1502858070;20200810;7;ENT;30976;1;"279,9";NULL;0;"279,9";"17,62";"17,62"
1;226556768;1500783337;1500783337;20200810;3;ENT;30976;1;"72,9";NULL;0;"72,9";"40,62";"40,62"
1;226557574;8841400;8841400;20200810;7;ROT;30976;1;"1708,0096";NULL;0;"1708,0096";"53,8204";"53,8204"
1;226557574;8841400;8841400;20200810;7;ROT;30976;1;"193,8904";NULL;0;"193,8904";"6,1096";"6,1096"
1;226557795;12402179;12402179;20200810;7;ENT;30976;1;"254,9";NULL;0;"254,9";"22,98";"22,98"
1;226559208;4474537;4474537;20200810;9;PAP;30976;1;"101,9";NULL;0;"101,9";"21,85";"21,85"
1;226570284;11641379;11641379;20200810;3;ETR;30976;1;"277,9";NULL;0;"277,9";"83,31";"83,31"
1;226570505;1500899588;1500899588;20200810;3;PVC;30976;1;59;NULL;0;59;"22,3";"22,3"
1;226572477;12885032;12885032;20200810;3;PAP;30976;1;"67,9";NULL;0;"67,9";"27,45";"27,45"
1;226572603;9720889;9720889;20200810;3;PAP;30976;1;"236,9";NULL;0;"236,9";34;34
1;226573490;12037433;12037433;20200810;7;CAN;30976;1;"503,9";NULL;0;"503,9";"16,04";"16,04"
1;226573622;5190232;5190232;20200810;18;ENT;30976;1;"98,9";NULL;0;"98,9";"14,34";"14,34"
1;226576721;14945613;14945613;20200810;18;PAP;30976;2;"317,8";NULL;0;"317,8";39;39
1;226580926;1503966754;1503966754;20200810;3;TRD;30976;1;"174,9";NULL;0;"174,9";"33,71";"33,71"
1;226583955;8042329;8042329;20200810;7;ENT;30976;1;"89,9";NULL;0;"89,9";22;22
